transaction_id,customer_id,timestamp,amount,currency,merchant_mcc,merchant_category,swift_bank,card_type,entry_mode,channel,location_country,continent,location_city,distance_from_home_km,device_id,ip_address,velocity_1h,velocity_24h,is_fraud_actual
TXN_0011490,CUST_00725,2026-06-09 16:20:13,153.12,USD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"CITIUS33 (Citibank, N.A.)",Amex Centurion,Contactless 3DS,SWIFT Network,SA,Middle East & Africa,SA_Metro_5,53.3,DEV_0213,219.9.47.139,2,1,0
TXN_0001036,CUST_00980,2026-06-09 16:30:06,83.37,USD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Online (CNP),Mobile Banking App,CA,North America,CA_Metro_3,1.4,DEV_0449,43.66.224.128,3,3,0
TXN_0001452,CUST_00483,2026-06-09 16:49:26,47.57,EUR,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CITIUS33 (Citibank, N.A.)",Amex Centurion,Chip & PIN,ATM Network,US,North America,US_Metro_3,5.1,DEV_0398,31.103.153.64,3,5,0
TXN_0012105,CUST_00476,2026-06-09 16:49:38,85.55,GBP,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,Chip & PIN,SWIFT Network,IN,Asia-Pacific,IN_Metro_2,85.8,DEV_0160,137.118.63.186,1,8,0
TXN_0013163,CUST_00706,2026-06-09 16:51:31,19.61,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Mastercard World Elite,Online (CNP),SWIFT Network,FR,Europe,FR_Metro_1,43.3,DEV_0509,106.181.57.9,2,6,0
TXN_0014613,CUST_00221,2026-06-09 16:58:34,138.4,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,Online (CNP),ATM Network,MX,North America,MX_Metro_1,93.7,DEV_1133,98.130.203.177,1,7,0
TXN_0014297,CUST_00149,2026-06-09 17:00:20,59.49,USD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,EMV Contactless,ATM Network,EG,Middle East & Africa,EG_Metro_5,6.0,DEV_0692,100.57.77.236,3,7,0
TXN_0011781,CUST_00168,2026-06-09 17:08:09,65.77,AUD,MCC 6012: Financial Institutions & Banking,Commercial Banking,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,Contactless 3DS,POS Terminal,HK,Asia-Pacific,HK_Metro_5,6.4,DEV_0891,143.110.12.198,2,7,0
TXN_0000102,CUST_00200,2026-06-09 17:21:44,110.01,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,DEUTDEFF (Deutsche Bank AG),Debit Classic,Online (CNP),Mobile Banking App,UK,Europe,UK_Metro_4,18.5,DEV_1143,103.73.101.155,2,6,0
TXN_0002360,CUST_00030,2026-06-09 17:22:35,94.11,JPY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,Online (CNP),ATM Network,IN,Asia-Pacific,IN_Metro_1,16.9,DEV_0604,128.255.25.162,1,3,0
TXN_0006846,CUST_00180,2026-06-09 17:31:13,118.26,AUD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,ISO 8583 API,POS Terminal,UK,Europe,UK_Metro_3,28.2,DEV_0804,166.71.193.177,2,5,0
TXN_0003956,CUST_00935,2026-06-09 17:31:50,74.09,CAD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,ISO 8583 API,ATM Network,US,North America,US_Metro_3,33.0,DEV_0399,111.60.4.209,1,1,0
TXN_0001822,CUST_00798,2026-06-09 17:43:26,550.97,CHF,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,EMV Contactless,Web Gateway,NL,Europe,NL_Metro_5,4.2,DEV_0194,56.103.129.168,2,4,0
TXN_0002947,CUST_00253,2026-06-09 17:58:07,96.84,EUR,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,Chip & PIN,Mobile Banking App,ES,Europe,ES_Metro_1,4.9,DEV_0278,181.179.104.62,2,1,0
TXN_0014743,CUST_00680,2026-06-09 17:58:40,33.02,SGD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Contactless 3DS,SWIFT Network,SG,Asia-Pacific,SG_Metro_5,8.3,DEV_0812,118.250.80.224,2,3,0
TXN_0013723,CUST_00992,2026-06-09 18:07:38,83.29,CHF,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"MUFGJPJT (MUFG Bank, Ltd.)",Amex Centurion,Online (CNP),POS Terminal,SA,Middle East & Africa,SA_Metro_2,3.2,DEV_0954,36.137.134.168,1,4,0
TXN_0010708,CUST_00335,2026-06-09 18:12:34,44.31,CHF,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,EMV Contactless,ATM Network,AU,Asia-Pacific,AU_Metro_2,16.5,DEV_0586,145.225.3.243,3,7,0
TXN_0004927,CUST_00520,2026-06-09 18:35:27,75.65,AED,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"MUFGJPJT (MUFG Bank, Ltd.)",Corporate Platinum,Contactless 3DS,SWIFT Network,SE,Europe,SE_Metro_3,30.8,DEV_0579,68.3.74.50,2,2,0
TXN_0006591,CUST_00091,2026-06-09 18:51:16,97.74,CAD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"BOFAUS3N (Bank of America, N.A.)",Corporate Platinum,Chip & PIN,POS Terminal,US,North America,US_Metro_3,29.6,DEV_1321,20.136.175.45,2,2,0
TXN_0001022,CUST_00691,2026-06-09 19:02:50,18.42,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Corporate Platinum,Chip & PIN,ATM Network,IT,Europe,IT_Metro_3,0.2,DEV_0417,186.60.1.72,3,1,0
TXN_0004640,CUST_00171,2026-06-09 19:03:37,25.87,CAD,MCC 6012: Financial Institutions & Banking,Commercial Banking,BARCGB22 (Barclays Bank PLC),Debit Classic,ISO 8583 API,POS Terminal,NL,Europe,NL_Metro_4,9.8,DEV_0202,43.61.67.6,1,6,0
TXN_0006466,CUST_00991,2026-06-09 19:07:20,101.53,CNY,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Debit Classic,Contactless 3DS,SWIFT Network,JP,Asia-Pacific,JP_Metro_1,33.2,DEV_1392,156.132.171.190,1,8,0
TXN_0010597,CUST_00825,2026-06-09 19:19:04,50.87,CNY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,ISO 8583 API,Web Gateway,BR,Latin America,BR_Metro_2,1.3,DEV_0636,80.228.82.21,2,1,0
TXN_0007503,CUST_00918,2026-06-09 19:22:54,59.54,CNY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,HSBCUK21 (HSBC Bank plc),Amex Centurion,Online (CNP),SWIFT Network,SE,Europe,SE_Metro_4,7.7,DEV_0706,158.29.33.19,2,2,0
TXN_0005263,CUST_00900,2026-06-09 20:01:58,51.74,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,ISO 8583 API,Web Gateway,CN,Asia-Pacific,CN_Metro_3,22.2,DEV_0482,106.30.182.43,2,7,0
TXN_0007770,CUST_00949,2026-06-09 20:12:07,96.84,USD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,Online (CNP),Mobile Banking App,JP,Asia-Pacific,JP_Metro_5,33.4,DEV_0347,34.107.174.160,1,1,0
TXN_0011723,CUST_00517,2026-06-09 20:19:58,61.11,CNY,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Online (CNP),ATM Network,NG,Middle East & Africa,NG_Metro_1,34.5,DEV_0181,56.89.202.119,3,1,0
TXN_0012052,CUST_00874,2026-06-09 20:26:10,68.99,EUR,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,Online (CNP),POS Terminal,CO,Latin America,CO_Metro_4,9.1,DEV_0419,198.184.51.60,3,8,0
TXN_0005750,CUST_00351,2026-06-09 20:31:38,33.64,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Chip & PIN,Web Gateway,SE,Europe,SE_Metro_4,15.8,DEV_1447,67.2.210.114,1,6,0
TXN_0000753,CUST_00475,2026-06-09 20:36:40,72.45,JPY,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,ISO 8583 API,Mobile Banking App,IL,Middle East & Africa,IL_Metro_5,11.2,DEV_1123,205.209.191.165,2,8,0
TXN_0002755,CUST_00511,2026-06-09 20:39:08,36.52,SGD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"MUFGJPJT (MUFG Bank, Ltd.)",Mastercard World Elite,Chip & PIN,SWIFT Network,CH,Europe,CH_Metro_5,3.2,DEV_0639,137.223.213.150,2,7,0
TXN_0004740,CUST_00787,2026-06-09 20:43:01,87.64,AUD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,ISO 8583 API,Mobile Banking App,IL,Middle East & Africa,IL_Metro_4,14.3,DEV_1491,193.7.250.32,1,1,0
TXN_0009951,CUST_00796,2026-06-09 20:43:02,132.12,EUR,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,Chip & PIN,ATM Network,MX,North America,MX_Metro_5,0.5,DEV_0940,141.128.61.253,3,8,0
TXN_0004156,CUST_00841,2026-06-09 20:59:18,108.21,USD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Mastercard World Elite,Online (CNP),ATM Network,FR,Europe,FR_Metro_2,42.7,DEV_0634,61.197.139.247,3,4,0
TXN_0012782,CUST_00357,2026-06-09 21:14:25,128.36,CNY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,BNPAFRPP (BNP Paribas S.A.),Visa Infinite,Online (CNP),Mobile Banking App,DE,Europe,DE_Metro_4,50.0,DEV_1323,98.14.61.59,3,3,0
TXN_0012243,CUST_00806,2026-06-09 21:15:45,156.29,AUD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,Online (CNP),SWIFT Network,IT,Europe,IT_Metro_1,9.8,DEV_0491,173.62.206.1,2,5,0
TXN_0004383,CUST_00546,2026-06-09 21:18:30,20.26,JPY,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,"CITIUS33 (Citibank, N.A.)",Debit Classic,Contactless 3DS,Web Gateway,UK,Europe,UK_Metro_4,53.2,DEV_1190,85.199.192.151,1,6,0
TXN_0009510,CUST_00980,2026-06-09 21:24:12,44.9,GBP,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Debit Classic,Contactless 3DS,SWIFT Network,BR,Latin America,BR_Metro_2,8.5,DEV_1192,14.226.161.13,3,5,0
TXN_0004254,CUST_00535,2026-06-09 21:25:13,57.72,AED,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Debit Classic,Contactless 3DS,SWIFT Network,DE,Europe,DE_Metro_4,1.2,DEV_0695,132.222.81.197,1,7,0
TXN_0007301,CUST_00873,2026-06-09 21:28:13,59.74,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CITIUS33 (Citibank, N.A.)",Mastercard World Elite,ISO 8583 API,Mobile Banking App,US,North America,US_Metro_1,45.3,DEV_1150,188.76.251.199,1,7,0
TXN_0005252,CUST_00854,2026-06-09 21:40:29,51.29,GBP,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,DEUTDEFF (Deutsche Bank AG),Mastercard World Elite,EMV Contactless,SWIFT Network,AR,Latin America,AR_Metro_1,31.2,DEV_0895,52.200.140.71,3,4,0
TXN_0012776,CUST_00748,2026-06-09 21:49:34,445.63,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,DEUTDEFF (Deutsche Bank AG),Visa Infinite,Chip & PIN,POS Terminal,CH,Europe,CH_Metro_1,12.1,DEV_1362,136.198.233.199,3,4,0
TXN_0010449,CUST_00200,2026-06-09 21:50:16,356.94,AUD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Debit Classic,ISO 8583 API,SWIFT Network,SE,Europe,SE_Metro_5,26.1,DEV_0815,109.199.166.125,1,8,0
TXN_0010437,CUST_00828,2026-06-09 21:54:36,61.64,USD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,DEUTDEFF (Deutsche Bank AG),Amex Centurion,Chip & PIN,ATM Network,HK,Asia-Pacific,HK_Metro_5,0.5,DEV_0148,126.6.177.179,2,2,0
TXN_0013628,CUST_00026,2026-06-09 22:02:41,366.39,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Mastercard World Elite,ISO 8583 API,ATM Network,ZA,Middle East & Africa,ZA_Metro_4,5.1,DEV_1355,162.11.242.221,2,3,0
TXN_0008254,CUST_00661,2026-06-09 22:14:02,9.66,CAD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Visa Infinite,ISO 8583 API,SWIFT Network,NL,Europe,NL_Metro_1,17.1,DEV_0311,32.8.109.193,3,1,0
TXN_0005104,CUST_00197,2026-06-09 22:17:54,50.5,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,"BOFAUS3N (Bank of America, N.A.)",Debit Classic,ISO 8583 API,ATM Network,IN,Asia-Pacific,IN_Metro_2,9.2,DEV_1194,58.246.155.106,2,7,0
TXN_0009252,CUST_00095,2026-06-09 22:34:35,82.48,JPY,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,BARCGB22 (Barclays Bank PLC),Amex Centurion,Contactless 3DS,POS Terminal,SG,Asia-Pacific,SG_Metro_3,8.9,DEV_0967,81.138.34.213,2,7,0
TXN_0005566,CUST_00161,2026-06-09 22:41:20,165.04,USD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,Chip & PIN,Mobile Banking App,DE,Europe,DE_Metro_3,51.1,DEV_0899,114.126.107.83,2,6,0
TXN_0007365,CUST_00874,2026-06-09 23:04:07,63.83,USD,MCC 6012: Financial Institutions & Banking,Commercial Banking,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Debit Classic,EMV Contactless,Mobile Banking App,AU,Asia-Pacific,AU_Metro_4,5.3,DEV_1017,28.27.239.66,2,6,0
TXN_0000144,CUST_00192,2026-06-09 23:08:10,86.87,AED,MCC 6012: Financial Institutions & Banking,Commercial Banking,HSBCUK21 (HSBC Bank plc),Corporate Platinum,ISO 8583 API,SWIFT Network,BR,Latin America,BR_Metro_1,6.9,DEV_0938,168.88.152.236,2,6,0
TXN_0011871,CUST_00195,2026-06-09 23:11:01,22.65,CHF,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Chip & PIN,SWIFT Network,MX,North America,MX_Metro_2,30.3,DEV_0118,191.111.134.205,2,3,0
TXN_0006815,CUST_00738,2026-06-09 23:15:04,50.25,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"BOFAUS3N (Bank of America, N.A.)",Amex Centurion,ISO 8583 API,Web Gateway,SA,Middle East & Africa,SA_Metro_3,25.9,DEV_0178,220.160.92.65,3,5,0
TXN_0002261,CUST_00232,2026-06-09 23:23:16,66.13,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,Chip & PIN,Web Gateway,ES,Europe,ES_Metro_1,40.9,DEV_1080,210.192.245.26,1,3,0
TXN_0006826,CUST_00270,2026-06-09 23:30:04,143.18,CHF,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Chip & PIN,Mobile Banking App,HK,Asia-Pacific,HK_Metro_5,1.4,DEV_1362,171.191.246.41,1,3,0
TXN_0006610,CUST_00044,2026-06-09 23:32:19,91.04,USD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,Online (CNP),Web Gateway,BR,Latin America,BR_Metro_3,8.9,DEV_1081,16.204.165.39,2,6,0
TXN_0003482,CUST_00210,2026-06-09 23:35:33,20.6,EUR,MCC 6012: Financial Institutions & Banking,Commercial Banking,BARCGB22 (Barclays Bank PLC),Mastercard World Elite,Online (CNP),Mobile Banking App,UK,Europe,UK_Metro_2,46.0,DEV_0636,60.130.195.98,1,3,0
TXN_0004322,CUST_00108,2026-06-09 23:39:03,184.92,GBP,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,Online (CNP),SWIFT Network,HK,Asia-Pacific,HK_Metro_4,74.5,DEV_0840,80.122.136.17,2,4,0
TXN_0014895,CUST_00231,2026-06-09 23:44:20,31.97,USD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Debit Classic,ISO 8583 API,ATM Network,CH,Europe,CH_Metro_4,8.0,DEV_0714,128.39.73.120,1,1,0
TXN_0008908,CUST_00129,2026-06-09 23:53:17,61.56,CAD,MCC 6012: Financial Institutions & Banking,Commercial Banking,BNPAFRPP (BNP Paribas S.A.),Mastercard World Elite,Chip & PIN,SWIFT Network,NL,Europe,NL_Metro_3,1.6,DEV_0756,131.24.188.138,3,2,0
TXN_0000252,CUST_00334,2026-06-10 00:09:22,305.51,AUD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BARCGB22 (Barclays Bank PLC),Corporate Platinum,ISO 8583 API,POS Terminal,JP,Asia-Pacific,JP_Metro_2,5.3,DEV_0432,117.190.186.219,2,7,0
TXN_0011105,CUST_00501,2026-06-10 00:09:51,95.98,EUR,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BARCGB22 (Barclays Bank PLC),Debit Classic,EMV Contactless,ATM Network,CA,North America,CA_Metro_2,20.2,DEV_0636,58.214.183.143,3,4,0
TXN_0009772,CUST_00681,2026-06-10 00:27:52,44.05,USD,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Corporate Platinum,EMV Contactless,SWIFT Network,HK,Asia-Pacific,HK_Metro_5,55.4,DEV_0911,192.125.179.30,1,1,0
TXN_0003941,CUST_00052,2026-06-10 00:28:41,19.26,SGD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,Online (CNP),ATM Network,ES,Europe,ES_Metro_3,0.8,DEV_0355,195.229.125.245,1,7,0
TXN_0001826,CUST_00500,2026-06-10 00:32:12,192.11,JPY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CITIUS33 (Citibank, N.A.)",Amex Centurion,Online (CNP),SWIFT Network,NL,Europe,NL_Metro_5,15.3,DEV_0451,208.12.152.46,1,6,0
TXN_0009123,CUST_00962,2026-06-10 00:34:56,36.33,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Visa Infinite,EMV Contactless,Web Gateway,HK,Asia-Pacific,HK_Metro_3,74.8,DEV_1058,111.181.17.146,3,4,0
TXN_0012760,CUST_00338,2026-06-10 00:59:22,27.59,SGD,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Debit Classic,Online (CNP),Web Gateway,NG,Middle East & Africa,NG_Metro_3,17.5,DEV_1382,164.210.37.242,2,4,0
TXN_0007508,CUST_00544,2026-06-10 01:05:37,56.89,SGD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Online (CNP),Web Gateway,JP,Asia-Pacific,JP_Metro_3,23.5,DEV_0165,45.237.126.112,2,5,0
TXN_0007614,CUST_00674,2026-06-10 01:14:04,111.75,GBP,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,DEUTDEFF (Deutsche Bank AG),Corporate Platinum,EMV Contactless,ATM Network,DE,Europe,DE_Metro_3,1.8,DEV_1072,48.63.40.1,3,2,0
TXN_0008063,CUST_00600,2026-06-10 01:16:17,67.82,JPY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,HSBCUK21 (HSBC Bank plc),Amex Centurion,Online (CNP),SWIFT Network,AR,Latin America,AR_Metro_4,29.1,DEV_0774,128.119.14.223,1,4,0
TXN_0008919,CUST_00985,2026-06-10 01:18:44,61.52,AUD,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Amex Centurion,Chip & PIN,ATM Network,CL,Latin America,CL_Metro_4,14.7,DEV_0191,148.192.67.6,1,7,0
TXN_0014730,CUST_00669,2026-06-10 01:26:10,67.04,SGD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"BOFAUS3N (Bank of America, N.A.)",Mastercard World Elite,ISO 8583 API,POS Terminal,AR,Latin America,AR_Metro_4,59.5,DEV_0956,193.171.66.184,3,3,0
TXN_0004782,CUST_00383,2026-06-10 01:28:16,91.05,CHF,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"CHASUS33 (JPMorgan Chase Bank, N.A.)",Mastercard World Elite,Chip & PIN,Mobile Banking App,AE,Middle East & Africa,AE_Metro_3,0.2,DEV_1240,130.224.83.97,3,8,0
TXN_0014214,CUST_00762,2026-06-10 01:30:16,66.67,USD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Mastercard World Elite,EMV Contactless,ATM Network,US,North America,US_Metro_2,20.8,DEV_0533,136.137.227.89,3,8,0
TXN_0013200,CUST_00418,2026-06-10 01:31:12,21.23,CNY,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"MUFGJPJT (MUFG Bank, Ltd.)",Debit Classic,EMV Contactless,POS Terminal,ZA,Middle East & Africa,ZA_Metro_5,9.2,DEV_0065,97.30.195.61,3,1,0
TXN_0006080,CUST_00689,2026-06-10 01:31:57,132.83,USD,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,"MUFGJPJT (MUFG Bank, Ltd.)",Visa Infinite,Chip & PIN,Web Gateway,DE,Europe,DE_Metro_4,38.7,DEV_1173,132.82.51.9,3,1,0
TXN_0002202,CUST_00929,2026-06-10 01:34:48,34.65,CAD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,HSBCUK21 (HSBC Bank plc),Mastercard World Elite,ISO 8583 API,POS Terminal,HK,Asia-Pacific,HK_Metro_4,5.0,DEV_0896,59.2.77.197,3,1,0
TXN_0014783,CUST_00607,2026-06-10 01:37:49,17.71,CAD,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,DEUTDEFF (Deutsche Bank AG),Debit Classic,Contactless 3DS,Mobile Banking App,NG,Middle East & Africa,NG_Metro_1,0.2,DEV_0732,76.19.46.5,1,1,0
TXN_0005533,CUST_00225,2026-06-10 01:43:53,146.95,AED,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"CITIUS33 (Citibank, N.A.)",Corporate Platinum,Chip & PIN,Web Gateway,SG,Asia-Pacific,SG_Metro_4,35.9,DEV_0654,183.20.11.244,1,2,0
TXN_0013582,CUST_00942,2026-06-10 02:00:25,83.79,JPY,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"CITIUS33 (Citibank, N.A.)",Visa Infinite,EMV Contactless,SWIFT Network,CN,Asia-Pacific,CN_Metro_2,2.5,DEV_0885,90.1.119.64,3,2,0
TXN_0011511,CUST_00865,2026-06-10 02:11:24,103.3,CHF,MCC 4722: Travel Agencies & Airline Ticketing,Travel & Aviation,"BOFAUS3N (Bank of America, N.A.)",Visa Infinite,ISO 8583 API,POS Terminal,SG,Asia-Pacific,SG_Metro_3,66.6,DEV_0311,46.84.99.134,1,5,0
TXN_0013696,CUST_00714,2026-06-10 02:24:03,49.96,CAD,MCC 5411: Supermarkets & Wholesale Grocery,Grocery & Supermarkets,"BOFAUS3N (Bank of America, N.A.)",Amex Centurion,Chip & PIN,Web Gateway,ES,Europe,ES_Metro_1,9.7,DEV_1225,174.35.184.194,3,8,0
TXN_0007539,CUST_00807,2026-06-10 02:34:33,169.73,CNY,MCC 6051: Virtual Currency & Crypto Exchanges,Crypto & Virtual Assets,HSBCUK21 (HSBC Bank plc),Corporate Platinum,Online (CNP),Mobile Banking App,NG,Middle East & Africa,NG_Metro_5,16.4,DEV_0211,165.227.124.99,2,5,0
TXN_0003919,CUST_00735,2026-06-10 02:43:57,18.31,GBP,MCC 4829: Wire Transfer & Money Orders,Cross-Border Remittance,BNPAFRPP (BNP Paribas S.A.),Amex Centurion,Contactless 3DS,ATM Network,JP,Asia-Pacific,JP_Metro_4,9.2,DEV_1392,147.251.144.48,1,5,0
TXN_0008270,CUST_00539,2026-06-10 02:49:08,26.42,SGD,"MCC 7995: Online Betting, Casino & Gaming",Online Gaming & Betting,"BOFAUS3N (Bank of America, N.A.)",Visa Infinite,ISO 8583 API,Web Gateway,JP,Asia-Pacific,JP_Metro_1,10.7,DEV_1114,136.211.43.68,1,4,0
TXN_0000114,CUST_00303,2026-06-10 02:56:19,151.26,AED,MCC 5944: Luxury Jewelry & Watch Merchants,Jewelry & Luxury,"MUFGJPJT (MUFG Bank, Ltd.)",Amex Centurion,EMV Contactless,ATM Network,SG,Asia-Pacific,SG_Metro_5,58.0,DEV_0507,184.41.228.136,3,4,0
TXN_0003591,CUST_00834,2026-06-10 02:56:50,55.86,AED,MCC 5732: Consumer Electronics & Computing,Electronics & Tech,BARCGB22 (Barclays Bank PLC),Amex Centurion,Online (CNP),POS Terminal,CH,Europe,CH_Metro_3,8.3,DEV_1406,14.190.143.82,3,3,0
